TITULO,FECHA_CIERRE,FECHA_CONSTITUCION,FECHA_VENCIMIENTO,FECHA_INICIO_FLUJOS,TIPO_SWAP,SWAP_DERECHO,TIPO_DE_TASA_DERECHO,TASA_FACIAL_DERECHO,SPREAD_DERECHO,PERIODICIDAD_DERECHO,MODALIDAD_DERECHO,INICIO_O_FINAL_DERECHO,MONEDA_DERECHO,NOMINAL_DERECHO,TITULO_DERECHO,SWAP_OBLIGACION,TIPO_DE_TASA_OBLIGACION,TASA_FACIAL_OBLIGACION,SPREAD_OBLIGACION,PERIODICIDAD_OBLIGACION,MODALIDAD_OBLIGACION,INICIO_O_FINAL_OBLIGACION,MONEDA_OBLIGACION,NOMINAL_OBLIGACION,TITULO_OBLIGACION,ID_CONTRAPARTE,CONTRAPARTE,ID_SWAP,CODIGO_EMPRESA,CODIGO_PORTAFOLIO,VALOR_DERECHO_MONEDA,VALOR_DERECHO_PESOS,VALOR_OBLIGACION_MONEDA,VALOR_OBLIGACION_PESOS,UTILIDAD,VALOR_CVA,UTILIDAD_CON_CVA,UTILIDAD_DIA
134883,2020-05-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2114868736.95,2114868736.95,600657.69,2330840152.8912,-215971415.9412,0.0,-215971415.9412,-58803160831.9192
134883,2020-05-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2116775972.19,2116775972.19,600775.77,2343806511.501,-227030539.311,0.0,-227030539.311,51459297586.5012
134883,2020-05-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2120935123.34,2120935123.34,600872.0,2372116472.88,-251181349.54,0.0,-251181349.54,114800060304.1926
134883,2020-05-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2120356244.46,2120356244.46,600770.49,2358660989.9694,-238304745.5094,0.0,-238304745.5094,-48347177962.8804
134883,2020-05-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2120577786.69,2120577786.69,600777.13,2358687059.0078,-238109272.3178,0.0,-238109272.3178,869762018.4754
134883,2020-05-17,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2120799280.22,2120799280.22,600783.76,2358713088.7856,-237913808.5656,0.0,-237913808.5656,869570858.614
134883,2020-05-18,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2125225256.28,2125225256.28,600538.54,2312715955.2378,-187490698.9578,0.0,-187490698.9578,-141947997264.7658
134883,2020-05-19,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2129388438.28,2129388438.28,600467.67,2296368510.381,-166980072.101,0.0,-166980072.101,-40954675743.1588
134883,2020-05-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2135867652.97,2135867652.97,600587.03,2284705132.5636,-148837479.5936,0.0,-148837479.5936,-18311685120.1502
134883,2020-05-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2133779017.43,2133779017.43,606671.6,2289730286.3,-155951268.87,0.0,-155951268.87,-71686424634.7953
134883,2020-05-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2132698448.05,2132698448.05,601472.7,2275166723.382,-142468275.332,0.0,-142468275.332,13872218528.5535
134883,2020-05-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2132914643.37,2132914643.37,601477.67,2275185523.2022,-142270879.8322,0.0,-142270879.8322,817774589.331
134883,2020-05-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2133130782.01,2133130782.01,601482.63,2275204285.1958,-142073503.1858,0.0,-142073503.1858,817560225.9888
134883,2020-05-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2133346863.9,2133346863.9,601487.56,2275222933.7096,-141876069.8096,0.0,-141876069.8096,817345673.5136
134883,2020-05-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2135712050.45,2135712050.45,601424.57,2240643321.0092,-104931270.5592,0.0,-104931270.5592,-112967881912.7716
134883,2020-05-27,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2137368372.24,2137368372.24,602087.04,2254087439.4816,-116719067.2416,0.0,-116719067.2416,45121507515.4152
134883,2020-05-28,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2136277402.54,2136277402.54,601492.88,2239610619.2496,-103333216.7096,0.0,-103333216.7096,-47585855322.6708
134883,2020-05-29,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2135325613.14,2135325613.14,601622.65,2237326343.273,-102000730.133,0.0,-102000730.133,-13364125232.2154
134883,2020-05-30,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2135533890.67,2135533890.67,601627.44,2237344156.4208,-101810265.7508,0.0,-101810265.7508,774528830.9668
134883,2020-05-31,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2135742118.9,2135742118.9,601632.22,2237361932.3804,-101619813.4804,0.0,-101619813.4804,774345530.329
134883,2020-06-01,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2136345532.71,2136345532.71,602006.61,2237267265.0735,-100921732.3635,0.0,-100921732.3635,-3032691453.5826
134883,2020-06-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2136011040.63,2136011040.63,601914.35,2197842095.877,-61831055.247,0.0,-61831055.247,-139894861340.4174
134883,2020-06-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2133496298.8,2133496298.8,601148.38,2157455409.4982,-23959110.6982,0.0,-23959110.6982,-142549515490.4838
134883,2020-06-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2128772477.68,2128772477.68,600781.6,2161293782.552,-32521304.872,0.0,-32521304.872,1307755106.0838
134883,2020-06-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124725604.9,2124725604.9,599677.55,2137886446.403,-13160841.503,0.0,-13160841.503,-83397452938.5266
134883,2020-06-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124945753.85,2124945753.85,599685.91,2137916250.3046,-12970496.4546,0.0,-12970496.4546,784814411.7854
134883,2020-06-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2125165846.15,2125165846.15,599694.23,2137945911.6038,-12780065.4538,0.0,-12780065.4538,784612593.7388
134883,2020-06-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2127432628.28,2127432628.28,600165.75,2159996534.25,-32563905.97,0.0,-32563905.97,80264227081.5548
134883,2020-06-09,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2125181167.56,2125181167.56,600549.4,2187813475.188,-62632307.628,0.0,-62632307.628,85419650923.7732
134883,2020-06-10,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2121931211.13,2121931211.13,601376.84,2209945625.4004,-88014414.2704,0.0,-88014414.2704,55594404777.9917
134883,2020-06-11,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2118765135.04,2118765135.04,602153.32,2255943327.2472,-137178192.2072,0.0,-137178192.2072,140128796147.4763
134883,2020-06-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124115638.07,2124115638.07,601959.01,2262252253.4315,-138136615.3615,0.0,-138136615.3615,44870048464.6278
134883,2020-06-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124347969.24,2124347969.24,601963.94,2262270781.111,-137922811.871,0.0,-137922811.871,873116858.856
134883,2020-06-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124579714.61,2124579714.61,601968.8,2262289045.72,-137709331.11,0.0,-137709331.11,870915597.6565
134883,2020-06-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2124811399.7,2124811399.7,601973.7,2262307460.655,-137496060.955,0.0,-137496060.955,870688906.0485
134883,2020-06-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2123056053.61,2123056053.61,601961.31,2252466986.6628,-129410933.0528,0.0,-129410933.0528,-41129135426.376
134883,2020-06-17,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2128676745.66,2128676745.66,602000.25,2256916997.2575,-128240251.5975,0.0,-128240251.5975,36247543888.9283
134883,2020-06-18,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2136438008.96,2136438008.96,602392.9,2265129830.438,-128691821.478,0.0,-128691821.478,52995737436.6809
134883,2020-06-19,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2137906278.43,2137906278.43,602405.91,2248943911.6257,-111037633.1957,0.0,-111037633.1957,-52079372058.3928
134883,2020-06-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2138118927.0,2138118927.0,602411.16,2248963511.2932,-110844584.2932,0.0,-110844584.2932,793854927.2564
134883,2020-06-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2138331517.08,2138331517.08,602416.37,2248982961.6299,-110651444.5499,0.0,-110651444.5499,793636717.6249
134883,2020-06-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2138544048.56,2138544048.56,602421.58,2249002411.9666,-110458363.4066,0.0,-110458363.4066,793417948.0029
134883,2020-06-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2141655945.16,2141655945.16,602478.07,2232819876.1042,-91163930.9442,0.0,-91163930.9442,-46640725512.0592
134883,2020-06-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2140843439.91,2140843439.91,602764.82,2243653406.5414,-102809966.6314,0.0,-102809966.6314,31681045423.6889
134883,2020-06-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2141793768.52,2141793768.52,602757.32,2251859154.5076,-110065385.9876,0.0,-110065385.9876,32786076805.1617
134883,2020-06-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2144345383.27,2144345383.27,603037.8,2266764816.798,-122419433.528,0.0,-122419433.528,58794805338.2217
134883,2020-06-27,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2144552932.21,2144552932.21,603042.03,2266780716.9873,-122227784.7773,0.0,-122227784.7773,780141885.8661
134883,2020-06-28,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2144760428.99,2144760428.99,603046.29,2266796729.9439,-122036300.9539,0.0,-122036300.9539,779945708.3532
134883,2020-06-29,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2144967874.56,2144967874.56,603050.5,2266812554.955,-121844680.395,0.0,-121844680.395,779753402.5176
134883,2020-06-30,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2146979194.61,2146979194.61,603064.83,2265280359.6324,-118301165.0224,0.0,-118301165.0224,1915347962.6438
134883,2020-07-01,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2145602394.72,2145602394.72,602834.06,2244755104.2002,-99152709.4802,0.0,-99152709.4802,-75119214727.1962
134883,2020-07-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2149368704.02,2149368704.02,603011.14,2207129314.4052,-57760610.3852,0.0,-57760610.3852,-122401300277.3038
134883,2020-07-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2153126799.08,2153126799.08,603899.31,2201756494.329,-48629695.249,0.0,-48629695.249,-16985973494.0754
134883,2020-07-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2153326358.69,2153326358.69,603901.49,2201764442.391,-48438083.701,0.0,-48438083.701,727566434.037
134883,2020-07-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2153525866.39,2153525866.39,603903.64,2201772281.076,-48246414.686,0.0,-48246414.686,727377284.745
134883,2020-07-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2156679964.24,2156679964.24,603903.11,2194173247.6252,-37493283.3852,0.0,-37493283.3852,-15623909565.3734
134883,2020-07-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2154247878.63,2154247878.63,604524.84,2195356137.4536,-41108258.8236,0.0,-41108258.8236,-12672289402.315
134883,2020-07-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2157062756.7,2157062756.7,605425.08,2195035224.2988,-37972467.5988,0.0,-37972467.5988,-2568718927.7484
